County Code, County Name, District Code, District Name, School Code, School Name, Address1, City, State, Zip, Phone
03,BERGEN,5880,Woodcliff Lake School District,050,Woodcliff Middle School,134 WOODCLIFF AVE,WOODCLIFF LAKE,NJ,07675-8245,(201)930-4840
03,BERGEN,5920,Wyckoff Township Public Schools,010,Abraham Lincoln Elementary School,325 MASON AVE,WYCKOFF,NJ,07481-2822,(201)848-5720
03,BERGEN,5920,Wyckoff Township Public Schools,020,Calvin Coolidge Elementary School,420 GRANDVIEW AVE,WYCKOFF,NJ,07481-2517,(201)848-5710
03,BERGEN,5920,Wyckoff Township Public Schools,025,Dwight D. Eisenhower Middle School,344 CALVIN CT,WYCKOFF,NJ,07481-2227,(201)848-5750
03,BERGEN,5920,Wyckoff Township Public Schools,030,George Washington Elementary School,270 WOODLAND AVE,WYCKOFF,NJ,07481-1935,(201)848-5740
03,BERGEN,5920,Wyckoff Township Public Schools,050,Sicomac Elementary School,356 SICOMAC AVE,WYCKOFF,NJ,07481-2129,(201)848-5730
05,BURLINGTON,0200,BASS RIVER TOWNSHIP BOARD OF EDUCATION,050,BASS RIVER TOWNSHIP ELEMENTARY SCHOOL,11 NORTH MAPLE AVENUE,NEW GRETNA,NJ,08224-0304,(609)296-4230
05,BURLINGTON,0380,BEVERLY CITY SCHOOL,025,Beverly City School,601 BENTLEY AVE,BEVERLY,NJ,08010,(609)387-2200
05,BURLINGTON,0610,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY,060,BURLINGTON COUNTY INST OF TECH - Evening,695 WOODLANE ROAD,WESTAMPTON,NJ,08060,(609)267-4226
05,BURLINGTON,0610,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY,040,BURLINGTON COUNTY INST OF TECH - Medford,10 HAWKIN RD,MEDFORD,NJ,08055-9412,(609)654-0200
05,BURLINGTON,0610,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY,030,BURLINGTON COUNTY INST OF TECH - Westhampton,695 WOODLANE RD,WESTAMPTON TWP,NJ,08060-9614,(609)267-4226
05,BURLINGTON,0605,BURLINGTON COUNTY SPECIAL SERVICES SCHOOL DISTRICT,010,JR/SR HIGH SCHOOL,20 PIONEER BOULEVARD,WESTAMPTON,NJ,08060-3824,(609)261-5600
05,BURLINGTON,0605,BURLINGTON COUNTY SPECIAL SERVICES SCHOOL DISTRICT,055,LUMBERTON CAMPUS,71 ARK ROAD,LUMBERTON,NJ,08048,(609)261-5600
05,BURLINGTON,0605,BURLINGTON COUNTY SPECIAL SERVICES SCHOOL DISTRICT,030,WESTAMPTON CAMPUS,20 PIONEER BLVD,WESTAMPTON,NJ,08060-3824,(609)261-5600
05,BURLINGTON,0620,BURLINGTON TOWNSHIP BOARD OF EDUCATION,030,B. Bernice Young Elementary School,1203 NECK ROAD,BURLINGTON,NJ,08016-9741,(609)386-3520
05,BURLINGTON,0620,BURLINGTON TOWNSHIP BOARD OF EDUCATION,010,Burlington Township High School,610 FOUNTAIN AVENUE,BURLINGTON,NJ,08016,(609)387-1713
05,BURLINGTON,0620,BURLINGTON TOWNSHIP BOARD OF EDUCATION,051,Burlington Township Middle School at Springside,1600 BURLINGTON BY  PASS,BURLINGTON,NJ,08016,(609)699-4021
05,BURLINGTON,0620,BURLINGTON TOWNSHIP BOARD OF EDUCATION,037,Fountain Woods Elementary School,601 FOUNTAIN AVENUE,BURLINGTON,NJ,08016,(609)387-1799
05,BURLINGTON,0475,Bordentown Regional,050,Bordentown Regional High School,318 WARD AVE,BORDENTOWN,NJ,08505-9615,(609)298-0025
05,BURLINGTON,0475,Bordentown Regional,055,Bordentown Regional Middle School,50 DUNNS MILL ROAD,BORDENTOWN,NJ,08505,(609)298-0674
05,BURLINGTON,0475,Bordentown Regional,060,Clara Barton Elementary,100 CROSSWICKS ST,BORDENTOWN,NJ,08505-1739,(609)298-0676
05,BURLINGTON,0475,Bordentown Regional,090,Mac Farland Intermediate,87 CROSSWICKS ST,BORDENTOWN,NJ,08505-1767,(609)298-0674
05,BURLINGTON,0475,Bordentown Regional,100,Peter Muschal Elementary,323 WARD AVE,BORDENTOWN,NJ,08505-2326,(609)298-2600
05,BURLINGTON,0600,Burlington City  Public Schools,020,Bulington City High School,100 Blue Devil WAy,BURLINGTON,NJ,08016,(609)387-5800
05,BURLINGTON,0600,Burlington City  Public Schools,040,Captain James Lawrence Elementary School,315 BARCLAY ST,BURLINGTON,NJ,08016,(609)387-5859
05,BURLINGTON,0600,Burlington City  Public Schools,050,Elias Boudinot Elementary School,WEST PEARL & ELLIS STREETS,BURLINGTON,NJ,08016,(609)387-5867
05,BURLINGTON,0600,Burlington City  Public Schools,080,Samuel Smith Elementary School,250 FARNER AVENUE,BURLINGTON,NJ,08016,(609)387-5854
05,BURLINGTON,0600,Burlington City  Public Schools,085,Wilbur Watts Intermediate School,550 HIGH STREET,BURLINGTON,NJ,08016,(609)387-5834
05,BURLINGTON,0840,CINNAMINSON TOWNSHIP PUBLIC SCHOOLS,030,CINNAMINSON HIGH SCHOOL,1197 RIVERTON ROAD,CINNAMINSON,NJ,08077,(856)829-7770
05,BURLINGTON,0840,CINNAMINSON TOWNSHIP PUBLIC SCHOOLS,053,CINNAMINSON MIDDLE SCHOOL,312 N  FORKLANDING ROAD,CINNAMINSON,NJ,08077,(856)786-8012
05,BURLINGTON,0840,CINNAMINSON TOWNSHIP PUBLIC SCHOOLS,060,ELEANOR RUSH INTERMEDIATE SCHOOL,1200 WYNWOOD DRIVE,CINNAMINSON,NJ,08077-2404,(856)829-7778
05,BURLINGTON,0840,CINNAMINSON TOWNSHIP PUBLIC SCHOOLS,055,NEW ALBANY,2701 NEW ALBANY ROAD,CINNAMINSON,NJ,08077,(856)786-2284
05,BURLINGTON,0830,Chesterfield Township School District,025,Chesterfield Township Elementary School,30 Saddle Way,Chesterfield,NJ,08515,(609)298-6900
05,BURLINGTON,1030,Delanco Township Schools,030,M. Joan Pearson Elementary School,1301 BURLINGTON AVE,DELANCO,NJ,08075,(856)461-1976
05,BURLINGTON,1030,Delanco Township Schools,060,Walnut Street School,411 WALNUT ST,DELANCO,NJ,08075-4645,(856)461-0874
05,BURLINGTON,1060,Delran Township School District,005,Delran High School,50 HARTFORD ROAD,DELRAN,NJ,08075,(856)461-6100
05,BURLINGTON,1060,Delran Township School District,015,Delran Intermediate School,20 CREEK ROAD,DELRAN,NJ,08075,(856)764-5100
05,BURLINGTON,1060,Delran Township School District,007,Delran Middle School,905 CHESTER AVENUE,DELRAN,NJ,08075,(856)461-8822
05,BURLINGTON,1060,Delran Township School District,050,Millbridge Elementary School,282 CONROW ROAD,DELRAN,NJ,08075-9751,(856)461-2900
05,BURLINGTON,1250,Eastampton Township School District,060,Eastampton Township School District,1 STUDENT DRIVE,EASTAMPTON,NJ,08060-9626,(609)267-9172
05,BURLINGTON,1280,Edgewater Park Township,050,Magowan Elementary School,405 CHERRIX AVENUE,EDGEWATER PARK,NJ,08010,(609)877-1430
05,BURLINGTON,1280,Edgewater Park Township,070,Samuel M Ridgway Middle School,300 DELANCO RD,EDGEWATER PARK,NJ,08010,(609)871-3434
05,BURLINGTON,1420,Evesham Township School District,050,Florence V Evans,400 SOUTH ROUTE 73,MARLTON,NJ,08053,(856)988-0675
05,BURLINGTON,1420,Evesham Township School District,030,Frances DeMasi Elementary School,199 EVESBORO  MEDFORD RD,MARLTON,NJ,08053,(856)988-0777
05,BURLINGTON,1420,Evesham Township School District,040,Frances DeMasi Middle School,199 EVESBORO  MEDFORD RD,MARLTON,NJ,08053,(856)988-0777
05,BURLINGTON,1420,Evesham Township School District,055,Helen L Beeler,60 CALDWELL AVE,MARLTON,NJ,08053,(856)988-0619
05,BURLINGTON,1420,Evesham Township School District,057,J Harold Van Zant,270 CONESTOGA DRIVE,MARLTON,NJ,08053,(856)988-0687
05,BURLINGTON,1420,Evesham Township School District,058,Marlton Elementary,190 TOMLINSON MILL ROAD,MARLTON,NJ,08053,(856)988-9811
05,BURLINGTON,1420,Evesham Township School District,060,Marlton Middle,150 TOMLINSON MILL ROAD,MARLTON,NJ,08053,(856)988-0684
05,BURLINGTON,1420,Evesham Township School District,065,Richard L Rice School,50 CROWN ROYAL PARKWAY,MARLTON,NJ,08053,(856)988-0685
05,BURLINGTON,1420,Evesham Township School District,070,Robert B Jaggard School,2 WESTCOTT ROAD,MARLTON,NJ,08053,(856)988-0679
05,BURLINGTON,1520,Florence Township School District,055,Florence Riverfront School,500 Front Street,FLORENCE,NJ,08518,(609)499-4647
05,BURLINGTON,1520,Florence Township School District,050,Florence Township Memorial High School,1050 CEDAR LANE,FLORENCE,NJ,08518,(609)499-4620
05,BURLINGTON,1520,Florence Township School District,070,Roebling Elementary School,1330 HORNBERGER AVE,ROEBLING,NJ,08554,(609)499-4640
05,BURLINGTON,1910,Hainesport Township School District,050,Hainesport Township School,211 BROAD STREET,HAINESPORT,NJ,08036,(609)267-1316
05,BURLINGTON,2610,Lenape Regional High School District,040,Cherokee High School,120 TOMLINSON MILL ROAD,MARLTON,NJ,08053,(856)983-5140
05,BURLINGTON,2610,Lenape Regional High School District,050,Lenape High School,235 HARTFORD ROAD,MEDFORD,NJ,08055,(609)654-5111
05,BURLINGTON,2610,Lenape Regional High School District,070,Seneca High School,110 CARRANZA ROAD,TABERNACLE,NJ,08088,(609)268-4600
05,BURLINGTON,2610,Lenape Regional High School District,060,Shawnee High School,600 TABERNACLE ROAD,MEDFORD,NJ,08055-9701,(609)654-7544
05,BURLINGTON,2850,Lumberton Township Board of Education,010,Ashbrook Elementary School,33 MUNICIPAL DRIVE,LUMBERTON,NJ,08048,(609)518-0030
05,BURLINGTON,2850,Lumberton Township Board of Education,020,Bobby's Run Elementary School,32 DIMSDALE DRIVE,LUMBERTON,NJ,08048,(609)702-5555
05,BURLINGTON,2850,Lumberton Township Board of Education,050,Florence L. Walther School,56 CHESTNUT STREET,LUMBERTON,NJ,08048-0008,(609)267-1404
05,BURLINGTON,2850,Lumberton Township Board of Education,060,Lumberton Middle School,30 DIMSDALE DRIVE,LUMBERTON,NJ,08048,(609)265-0123
05,BURLINGTON,2960,Mansfield Township School District,030,John Hydock Elementary School,19 LOCUST AVE,COLUMBUS,NJ,08022-9504,(609)298-0308
05,BURLINGTON,2960,Mansfield Township School District,040,Mansfield Township School District,200 MANSFIELD ROAD EAST,COLUMBUS,NJ,08022,(609)298-2037
05,BURLINGTON,3010,Maple Shade Schools,090,Howard R. Yocum Elementary School,748 NORTH FORKLANDING ROAD,MAPLE SHADE,NJ,08052,(856)779-7423
05,BURLINGTON,3010,Maple Shade Schools,030,Maple Shade High School,180 Frederick Ave,MAPLE SHADE,NJ,08052,(856)779-2880
05,BURLINGTON,3010,Maple Shade Schools,080,Maude M. Wilkins Elementary School,34 WEST MILL ROAD,MAPLE SHADE,NJ,08052,(856)779-1129
05,BURLINGTON,3010,Maple Shade Schools,100,Ralph J. Steinhauer Elementary School,25 NORTH FELLOWSHIP ROAD,MAPLE SHADE,NJ,08052,(856)779-7323
05,BURLINGTON,3070,Medford Lakes School District,040,Neeta School,44 Neeta Trail,Medford Lakes,NJ,08055,(609)654-5155
05,BURLINGTON,3070,Medford Lakes School District,050,Nokomis School,135 Mudjekeewis Trail,Medford Lakes,NJ,08055,(609)654-0991
05,BURLINGTON,3080,Medford Township Public Schools,030,Chairville Elementary School,36 CHAIRVILLE ROAD,MEDFORD,NJ,08055,(609)654-9610
05,BURLINGTON,3080,Medford Township Public Schools,040,Cranberry Pines Elementary,400 FAIRVIEW ROAD,MEDFORD,NJ,08055-9172,(856)983-2861
05,BURLINGTON,3080,Medford Township Public Schools,050,Haines Sixth Grade Center,162 STOKES ROAD,MEDFORD,NJ,08055,(609)654-4056
05,BURLINGTON,3080,Medford Township Public Schools,045,Kirby's Mill Elementary School,151 HARTFORD ROAD,MEDFORD,NJ,08055,(609)953-7014
05,BURLINGTON,3080,Medford Township Public Schools,055,Medford Memorial Middle School,55 MILL STREET,MEDFORD,NJ,08055,(609)654-7707
05,BURLINGTON,3080,Medford Township Public Schools,060,Milton H. Allen Elementary School,24 ALLEN AVENUE,MEDFORD,NJ,08055-2402,(609)654-4203
05,BURLINGTON,3080,Medford Township Public Schools,070,Taunton Forge Elementary School,32 EVERGREEN TRAIL,MEDFORD,NJ,08055,(609)654-6723
05,BURLINGTON,3360,Moorestown Township Public School District,060,George C. Baker Elementary School,139 W  MAPLE AVE,MOORESTOWN,NJ,08057,(856)778-6630
05,BURLINGTON,3360,Moorestown Township Public School District,100,Mary E. Roberts Elementary School,290 CRESCENT AVENUE,MOORESTOWN,NJ,08057,(856)778-6635
05,BURLINGTON,3360,Moorestown Township Public School District,040,Moorestown High School,350 BRIDGEBORO ROAD,MOORESTOWN,NJ,08057-3702,(856)778-6610
05,BURLINGTON,3360,Moorestown Township Public School District,115,Moorestown Upper Elementary School,325 BORTON LANDING ROAD,MOORESTOWN,NJ,08057,(856)793-0333
05,BURLINGTON,3360,Moorestown Township Public School District,120,South Valley Elementary School,210 S  STANWICK RD,MOORESTOWN,NJ,08057,(856)778-6640
05,BURLINGTON,3360,Moorestown Township Public School District,110,William Allen Middle School,801 N  STANWICK ROAD,MOORESTOWN,NJ,08057,(856)778-6620
05,BURLINGTON,3430,Mount Holly Township Public Schools,060,F. W. Holbein Middle School,333 LEVIS DRIVE,MOUNT HOLLY,NJ,08060,(609)267-7200
05,BURLINGTON,3430,Mount Holly Township Public Schools,050,Gertrude C. Folwell Elementary School,455 JACKSONVILLE RD,MOUNT HOLLY,NJ,08060-9622,(609)267-0071
05,BURLINGTON,3430,Mount Holly Township Public Schools,040,John Brainerd Elementary School,100 WOLLNER DR,MOUNT HOLLY,NJ,08060,(609)267-3600
05,BURLINGTON,3440,Mount Laurel Township School District,010,Countryside Elementary School,115 SCHOOLHOUSE LANE,MOUNT LAUREL,NJ,08054,(856)234-2750
05,BURLINGTON,3440,Mount Laurel Township School District,045,Fleetwood Elementary School,231 FLEETWOOD AVE,MOUNT LAUREL,NJ,08054,(856)235-3004
05,BURLINGTON,3440,Mount Laurel Township School District,047,Hartford Upper Elementary School,397 HARTFORD ROAD,MOUNT LAUREL,NJ,08054,(856)231-5899
05,BURLINGTON,3440,Mount Laurel Township School District,050,Hillside Elementary School,1370 HAINESPORT MT LAUREL RD,MOUNT LAUREL,NJ,08054,(856)235-1341
05,BURLINGTON,3440,Mount Laurel Township School District,055,Larchmont Elementary School,301 LARCHMONT BLVD,MOUNT LAUREL,NJ,08054,(856)273-3700
05,BURLINGTON,3440,Mount Laurel Township School District,065,Parkway Elementary School,142 RAMBLEWOOD PARKWAY,MOUNT LAUREL,NJ,08054,(856)235-3364
05,BURLINGTON,3440,Mount Laurel Township School District,075,Springville Elementary School,520 HARTFORD ROAD,MT  LAUREL,NJ,08054,(856)231-4140
05,BURLINGTON,3440,Mount Laurel Township School District,060,T. E. Harrington Middle School,514 MOUNT LAUREL ROAD,MOUNT LAUREL,NJ,08054-9523,(856)234-1610
05,BURLINGTON,3540,New Hanover Township,050,New Hanover Township School,122 FORT DIX STREET,WRIGHTSTOWN,NJ,08562,(609)723-2139
05,BURLINGTON,3650,North Hanover Township School District,030,Atlantis Elementary School,3 SCHOOL ROAD,Joint Base MDL,NJ,08641,(609)738-2653
05,BURLINGTON,3650,North Hanover Township School District,040,Clarence B. Lamb Elementary School,46 SCHOOLHOUSE ROAD,WRIGHTSTOWN,NJ,08562,(609)738-2630
05,BURLINGTON,3650,North Hanover Township School District,020,Discovery Elementary School,2 SCHOOL ROAD,Joint Base MDL,NJ,08641,(609)738-2652
05,BURLINGTON,3650,North Hanover Township School District,036,North Hanover Township Upper Elementary School,351 MONOUTH ROAD,WRIGHTSTOWN,NJ,08652,(609)738-2622
05,BURLINGTON,3690,Northern Burlington County Regional School District,050,Northern Burlington County Regional High School,160 MANSFIELD ROAD EAST,COLUMBUS,NJ,08022-9738,(609)298-3900
05,BURLINGTON,3690,Northern Burlington County Regional School District,060,Northern Burlington County Regional Middle School,180 MANSFIELD ROAD  EAST,COLUMBUS,NJ,08022,(609)298-3900
05,BURLINGTON,3920,Palmyra Public Schools,060,Charles Street School,100 W  CHARLES STREET,PALMYRA,NJ,08065,(856)829-3601
05,BURLINGTON,3920,Palmyra Public Schools,070,Delaware Avenue School,301 DELAWARE AVENUE,PALMYRA,NJ,08065,(856)829-4777
05,BURLINGTON,3920,Palmyra Public Schools,050,Palmyra High School,5TH & WEART BOULEVARD,PALMYRA,NJ,08065,(856)786-9400
05,BURLINGTON,4050,Pemberton Township Schools,125,Aletta Crichton School,TWO LEARNING WAY,BROWNS MILLS,NJ,08015,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,130,Alexander Denbo School,ONE LEARNING WAY,BROWNS MILLS,NJ,08015,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,110,Fort Dix Elementary School,1199 FORT DIX  JULIUSTOWN ROAD,FORT DIX,NJ,08640-5780,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,090,Harker-Wylie/Isaiah Haines School,125C TRENTON ROAD,BROWNS MILLS,NJ,08015,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,050,Helen A. Fort/Marcus Newcomb Middle School,101 FORT DIX ROAD,PEMBERTON,NJ,08068,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,085,Howard L. Emmons,14 SCRAPETOWN ROAD,PEMBERTON,NJ,08068,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,140,Joseph S. Stackhouse School,125A TRENTON ROAD,BROWNS MILLS,NJ,08015,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,300,Pemberton Early Childhood Education Center,100 Arney's Mount Road,Pemberton,NJ,08068,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,055,Pemberton Township High School,148 ARNEYS MOUNT ROAD,PEMBERTON,NJ,08068-9701,(609)893-8141
05,BURLINGTON,4050,Pemberton Township Schools,135,Samuel T. Busansky School,16 SCRAPETOWN ROAD,PEMBERTON,NJ,08068,(609)893-8141
05,BURLINGTON,4450,RIVERSIDE TOWNSHIP,060,RIVERSIDE ELEMENTARY SCHOOL,112 E WASHINGTON STREET,RIVERSIDE,NJ,08075,(856)461-1255
05,BURLINGTON,4450,RIVERSIDE TOWNSHIP,050,RIVERSIDE HIGH SCHOOL,112 E WASHINGTON STREET,RIVERSIDE,NJ,08075,(856)461-1255
05,BURLINGTON,4450,RIVERSIDE TOWNSHIP,070,RIVERSIDE MIDDLE SCHOOL,112 E WASHINGTON STREET,RIVERSIDE,NJ,08075,(856)461-1255
05,BURLINGTON,4320,Rancocas Valley Regional High School,010,Burlington County Alternative School,BURLINGTON COUNTY COLLEGE,PEMBERTON,NJ,08068,(609)894-9311
05,BURLINGTON,4320,Rancocas Valley Regional High School,050,Rancocas Valley Regional High School,520 JACKSONVILLE ROAD,MOUNT HOLLY,NJ,08060-9622,(609)267-0830
05,BURLINGTON,4460,Riverton School District,050,Riverton School,600 FIFTH STREET,RIVERTON,NJ,08077,(856)829-0087
05,BURLINGTON,4740,Shamong Township School District,050,Indian Mills Elementary School,112 INDIAN MILLS ROAD,SHAMONG,NJ,08088-9512,(609)268-0220
05,BURLINGTON,4740,Shamong Township School District,055,Indian Mills Memorial School,295 INDIAN MILLS ROAD,SHAMONG,NJ,08088,(609)268-0440
05,BURLINGTON,4930,Southampton Township School District,050,Southampton Township School #1,26 PLEASANT STREET,SOUTHAMPTON,NJ,08088-3310,(609)859-2256
05,BURLINGTON,4930,Southampton Township School District,060,Southampton Township School #2,100 MISS MABEL DRIVE,SOUTHAMPTON,NJ,08088-3351,(609)859-2256
05,BURLINGTON,4930,Southampton Township School District,070,Southampton Township School #3,100 WARRIOR WAY,SOUTHAMPTON,NJ,08088-3349,(609)859-2256
05,BURLINGTON,5010,Springfield Township School District,050,Springfield Township School District,2146 JACKSONVILLE ROAD,JOBSTOWN,NJ,08041-9629,(609)723-2479
05,BURLINGTON,5130,Tabernacle Township School District,040,Kenneth R. Olson Middle School,132 NEW ROAD,TABERNACLE,NJ,08088,(609)268-0153
05,BURLINGTON,5130,Tabernacle Township School District,060,Tabernacle Elementary School,141 NEW ROAD,TABERNACLE,NJ,08088,(609)268-0150
05,BURLINGTON,5805,WILLINGBORO PUBLIC SCHOOL DISTRICT,064,GARFIELD EAST ELEMENTARY SCHOOL,150 EVERGREEN DRIVE,WILLINGBORO,NJ,08046,(609)835-8990
05,BURLINGTON,5805,WILLINGBORO PUBLIC SCHOOL DISTRICT,065,HAWTHORNE PARK ELELMENTARY SCHOOL,84 Hampshire Lane,WILLINGBORO,NJ,08046,(609)835-8960
05,BURLINGTON,5805,WILLINGBORO PUBLIC SCHOOL DISTRICT,090,J. C. STUART ELEMENTARY SCHOOL,70 SUNSET ROAD,WILLINGBORO,NJ,08046,(609)835-3881
05,BURLINGTON,5805,WILLINGBORO PUBLIC SCHOOL DISTRICT,120,TWIN HILLS ELEMENTARY SCHOOL,110 TWIN HILL DRIVE,WILLINGBORO,NJ,08046,(609)835-8980
05,BURLINGTON,5805,WILLINGBORO PUBLIC SCHOOL DISTRICT,080,W. R. JAMES SR. ELEMENTARY SCHOOL,41 PINETREE LANE,WILLINGBORO,NJ,08046,(609)835-8940
05,BURLINGTON,5805,WILLINGBORO PUBLIC SCHOOL DISTRICT,053,WILLINGBORO HIGH SCHOOL,20 JFK WAY,WILLINGBORO,NJ,08046-2121,(609)835-8800
05,BURLINGTON,5805,WILLINGBORO PUBLIC SCHOOL DISTRICT,057,WILLINGBORO MEMORIAL MIDDLE SCHOOL,50 Rev. Dr. M.L.King Jr Drive,WILLINGBORO,NJ,08046,(609)835-8700
05,BURLINGTON,5890,WOODLAND TOWNSHIP BOARD OF EDUCATION,030,Chatsworth Elementary School,2 John Bowker Jr. Blvd,CHATSWORTH,NJ,08019-0477,(609)726-1230
05,BURLINGTON,5490,Washington Township School District,050,Washington Twp. - Green Bank School,2434 ROUTE 563,EGG HARBOR,NJ,08215-9419,(609)965-3520
05,BURLINGTON,5720,Westampton Township Public School District,020,Holly Hills Elementary School,500 OGDEN DRIVE,WESTAMPTON,NJ,08060,(609)267-8565
05,BURLINGTON,5720,Westampton Township Public School District,050,Westampton Township Middle School,700 RANCOCAS ROAD,WESTAMPTON,NJ,08060-9601,(609)267-2722
07,CAMDEN,0150,Audubon Public Schools,010,Audubon Junior/Senior High School,350 EDGEWOOD AVENUE,AUDUBON,NJ,08106,(856)547-7695
07,CAMDEN,0150,Audubon Public Schools,040,Haviland Avenue School,240 SOUTH HAVILAND AVENUE,AUDUBON,NJ,08106,(856)546-4922
07,CAMDEN,0150,Audubon Public Schools,050,Mansion Avenue School,300 MANSION AVENUE,AUDUBON,NJ,08106,(856)546-4926
07,CAMDEN,0190,BARRINGTON SCHOOL DISTRICT,010,Avon Elementary School,862 MERCER DR,HADDONFIELD,NJ,08033,(856)547-6632
07,CAMDEN,0190,BARRINGTON SCHOOL DISTRICT,030,Woodland Middle School,1 SCHOOL LANE,BARRINGTON,NJ,08007,(856)547-8402
07,CAMDEN,0260,BELLMAWR PUBLIC SCHOOLS,015,BELL OAKS UPPER ELEMENTARY SCHOOL,256  ANDERSON AVENUE,BELLMAWR,NJ,08031,(856)931-6273
07,CAMDEN,0260,BELLMAWR PUBLIC SCHOOLS,020,BELLMAWR PARK ELEMENTARY SCHOOL,29 PEACH ROAD,BELLMAWR,NJ,08031,(856)931-6272
07,CAMDEN,0260,BELLMAWR PUBLIC SCHOOLS,030,ETHEL M BURKE ELEMENTARY SCHOOL,112 SOUTH BLACK HORSE PIKE,BELLMAWR,NJ,08031,(856)931-6362
07,CAMDEN,0580,BROOKLAWN PUBLIC SCHOOL DISTRICT,010,Alice Costello Elementary School,301 Haakon rd.,BROOKLAWN,NJ,08030,(856)456-4039
07,CAMDEN,0330,Berlin Borough School District,020,Berlin Community School,215 S FRANKLIN AVE,BERLIN,NJ,08009-9220,(856)767-0129
07,CAMDEN,0340,Berlin Township School District,030,Dwight D Eisenhower Middle School,235 Grove Avenue,West Berlin,NJ,08091,(856)767-0203
07,CAMDEN,0340,Berlin Township School District,050,John F Kennedy Elementary School,228 Mt Vernon Avenue,West Berlin,NJ,08091,(856)767-9164
07,CAMDEN,0390,Black Horse Pike Regional School District,020,Highland Regional High School,450 Erial Road,BLACKWOOD,NJ,08012,(609)227-4100
07,CAMDEN,0390,Black Horse Pike Regional School District,030,Timber Creek Regional High School,501 JARVIS ROAD,ERIAL,NJ,08081,(856)232-9703
07,CAMDEN,0390,Black Horse Pike Regional School District,050,Triton Regional High School,250 SCHUBERT AVE,RUNNEMEDE,NJ,08078,(856)939-4500
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,170,Alfred Cramer College Preparatory Lab School,2800 MICKLE STREET,CAMDEN,NJ,08105-2274,(856)966-8910
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,030,Camden High School,1700 Park Boulevard,CAMDEN,NJ,08103,(856)966-5100
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,310,Charles Sumner Elementary School,1600 South 8th Street,CAMDEN,NJ,08104,(856)966-8908
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,210,Cooper B. Hatch Family School,1875 Park Boulevard,CAMDEN,NJ,08103,(856)966-5122
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,165,Cooper's Poynt Family School,201 State Street,CAMDEN,NJ,08102,(856)966-5370
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,245,Creative Arts Village Academy,990 Morgan Boulevard,CAMDEN,NJ,08104,(856)966-6267
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,029,Dr. Charles E. Brimm Medical Arts High School,1626 COPEWOOD STREET,CAMDEN,NJ,08103,(856)966-2500
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,180,Dr. Henry H. Davis Elementary School,3425 Cramer Street,CAMDEN,NJ,08105,(856)966-8920
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,320,Dr. Ulysses S. Wiggins College Preparatory Lab School,400 Mount Vernon Street,CAMDEN,NJ,08103,(856)966-5120
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,025,Early Childhood Development Center,1602 Pine Street,CAMDEN,NJ,08103,(856)966-4171
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,045,East Camden Middle School,3064 STEVENS STREET,CAMDEN,NJ,08105,(856)966-5111
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,205,Forest Hill School,1625 Wildwood Avenue,CAMDEN,NJ,08103,(856)966-8930
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,230,Francis X. McGraw Elementary School,3051 Fremont Street,CAMDEN,NJ,08105,(856)966-8960
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,300,Harry C. Sharp Elementary School,928 North 32nd Street,CAMDEN,NJ,08105,(856)966-8988
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,350,Henry B. Wilson Family School,2250 South 8th Street,CAMDEN,NJ,08104,(856)966-3961
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,100,Henry L. Bonsall Family School,1575 Mount Ephraim Avenue,CAMDEN,NJ,08104,(856)966-5088
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,340,John Greenleaf Whittier Family School,740 Chestnut Street,CAMDEN,NJ,08103-2500,(856)966-8999
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,305,Met East High School,1656 Kaighn Avenue,CAMDEN,NJ,08103,(856)966-5223
